symbol,rmse,pearson_corr,spearman_corr,avg_confidence,avg_vol,n_observations
CHRW,0.0014035228378428582,0.11844454156917797,0.5016982619003085,26.898844716608757,0.0005007470235050789,5648.0
CHTR,0.00037590593511731095,0.5827146444062241,0.5763514826658116,12.682964060165117,0.0006064776082084092,5666.0
CHWY,0.0005837471697621194,0.6226440931812378,0.6193956741157789,3.7656318084398968,0.0010878549435904,4533.0
CHX,0.00020450509986271972,0.6395024699854367,0.6161575155900517,15.573415170634235,0.0005744413965089187,3375.0
CI,0.0005113423235864075,0.3697400701116653,0.6082898464565678,31.66928743973266,0.0004862173062271291,5633.0
CIEN,0.0006315788069656898,0.47659805017465956,0.6817678974654393,9.929410814051646,0.0007328930869126334,3238.0
CIFR,0.0008690818909448079,0.6184597205381664,0.5893503672322251,0.7203962293012931,0.002433925119502888,2971.0
CINF,0.0003566541738187463,0.3372065936580713,0.5542738554803649,33.391292897499994,0.00038301974759739037,5295.0
CL,0.0003155908490800456,0.3766920904894325,0.6262550797428252,143.8213908560324,0.00036667313587575713,6258.0
CLDX,0.0007070095660555948,0.5511955704274963,0.4854596388231666,1.230864128957317,0.0012439877397933,557.0
CLF,0.0003926982706126436,0.5944908906059249,0.5849913044686875,3.784905067069659,0.0009570895817430195,4139.0
CLH,0.0004524419836293213,0.41776452677885645,0.4675103931953314,6.501701323109605,0.00045434487073165645,389.0
CLMT,0.0007227061144282043,0.18986895898919154,0.15470148309123458,1.16915830020798,0.0011518066807821303,179.0
CLS,0.00044505587572944607,0.6128660069260754,0.6420427343373877,4.765328754406024,0.0009730877839976047,3885.0
CLSK,0.0007680631800847305,0.7173845049738338,0.7046329434003132,1.0338552392377656,0.0022170455752523396,6235.0
CLX,0.0005393962893494814,0.26857379378562174,0.5560272189916231,49.99372725154997,0.0003928490604219037,5433.0
CMA,0.0006088828996987977,0.35366390401175685,0.5654540333092287,12.812963406409265,0.0006127429511769552,3264.0
CMCSA,0.0002189582232885607,0.5849165408140587,0.60608885747661,79.37977835258992,0.00045203649352751536,6283.0
CME,0.00015742921256105147,0.5874588895950046,0.5453470268852295,109.88472953982013,0.0003468618542048034,6029.0
CMG,0.00022274814784372288,0.5905501790050205,0.5877296121404485,61.682699057014055,0.000499178400080585,6291.0
CMI,0.0008801530660260218,0.18970133701604489,0.48171714216420863,20.72407664163678,0.0004291659693249644,5240.0
CMS,0.0005897122689823059,0.2655305837985264,0.605003198233267,87.25996986229659,0.00041596603799444655,4287.0
CNC,0.0006322118967299825,0.32334995709892894,0.6457533443644539,28.72705719353407,0.0006226547975939547,6185.0
CNH,0.0010105792390822962,0.21941794217221683,0.5517675997352625,6.025912200359507,0.0006786592566424574,1202.0
CNI,0.0005370848797119952,0.23142056854435508,0.5971530356316715,46.295524410115235,0.00045825620774764123,1191.0
CNM,0.0008786120095141257,0.33802940531414044,0.6194272733719147,6.666478505492933,0.0008021080764573356,2307.0
CNP,0.0005209579019689505,0.2958467731600895,0.5678232262128324,54.105423704102606,0.0004635013720123772,3667.0
CNQ,0.0007094955747907319,0.22502210758202554,0.6173839550705691,28.422926068309128,0.0005856574801566465,4719.0
CNX,0.000772924670271121,0.3753398716593057,0.6393199079705796,3.6506025330985294,0.0010246161312041486,272.0
CNXC,0.0003752168714768452,0.5911112329377259,0.41716845353296855,4.230742647240882,0.0007449353891422137,1195.0
COF,0.0003396660435063802,0.5569108033791188,0.644000596630872,24.737230806874017,0.000568312327840995,6105.0
COHR,0.000468465804090185,0.6005154982667662,0.6496278919649696,3.8983395489786243,0.0009676740053936481,5925.0
COIN,0.0005546822101329752,0.7243622959123873,0.7211432352236565,2.4436975179996026,0.0015633441628674321,6345.0
COKE,0.000424682460587462,0.4474552911590019,0.4364847345583772,4.9317218511896375,0.0005345498124754085,2978.0
COLB,0.0006379256055355774,0.3342253049568773,0.6146503752413754,10.443930617118813,0.0006921498461570284,6044.0
COLM,0.0003878006673928693,0.36330645220873214,0.37652161067810963,7.730433293320667,0.0004868241263281565,2610.0
CONL,0.0013014092336404847,0.6722659811040886,0.7093254294372144,0.5286874254848382,0.003143401469668402,6188.0
COO,0.0002402606487493485,0.49876862367002395,0.5446793501046688,37.280381376615935,0.00043674372579398835,5643.0
COOP,0.00038726388043494657,0.4659609653079203,0.5004748245558447,6.843473408522457,0.0005041888194557969,3867.0
COP,0.00022674785699765423,0.5339536700364004,0.6345404265442919,72.94328557239346,0.0004919006005991858,6296.0
COR,0.0003579090919976518,0.3724246525868434,0.5497477934553987,67.40083720947696,0.00034877228160780827,5496.0
CORT,0.00046847158823943154,0.502426167047094,0.4657826121853822,2.6763275760239065,0.000911706344851867,4191.0
CORZ,0.0006894002142150175,0.6094284354769968,0.5799605258023712,1.5605677761499617,0.0017470936175701447,6234.0
COST,0.00014349648689975457,0.6428764386970531,0.6233583460999538,108.39463797581254,0.0003691943858420537,6249.0
CP,0.0006592625320209428,0.2057821537717793,0.5482434557451968,56.90126829323317,0.0004766207313244752,5907.0
CPAY,0.0005470364007542886,0.3320066227276178,0.46142515392552674,11.21435310681753,0.00044422283138629437,4315.0
CPB,0.00018070824569424494,0.6108242616411049,0.5798119365240774,59.15225111771475,0.0004472431097335843,6097.0
CPNG,0.000311826651290245,0.6668219449713776,0.6053480732589446,12.282343363148556,0.0006519076426950402,4548.0
CPRI,0.0007594695749911834,0.5212937994744906,0.5825678414199891,3.0230849730321254,0.001235514361567567,792.0
CPRT,0.00017285907359024572,0.630662900701975,0.5969030045801531,99.08758882331871,0.0004202135081529578,6222.0
CPT,0.00040660430807838043,0.37840096559887076,0.523936344100935,25.850887093168453,0.0004543801485664293,1676.0
CRBG,0.0002060428609838071,0.5710088277730196,0.4007689069173324,11.89618995147092,0.0005730904949588465,112.0
CRDO,0.0005582564570386588,0.7025711532597116,0.6405989514219903,2.28541137567729,0.001369393125088126,6050.0
CRH,0.0006981658942163236,0.27266739511896176,0.6173920085050976,67.26905418848278,0.000514010609010475,6197.0
CRL,0.0010848761896049297,0.24605480730178442,0.5053768773382277,5.336323314830386,0.0006631595543358072,3527.0
CRM,0.0002047142695532876,0.6848698194809251,0.6542379524019788,44.9587381541805,0.0005322457863003036,6272.0
CRNC,0.00214461201180227,0.6445000650373145,0.7325071003544343,0.2268570744241655,0.004201294115660955,416.0
CRNX,0.00227400816565115,0.08378340669387646,0.41051284695484624,2.5196614235663493,0.000935340657202579,2492.0
CROX,0.0003101650970840812,0.6023371368259298,0.5227875836722327,6.924665187249337,0.0006846698962944475,5702.0
CRS,0.0009108435882414154,0.38935855338645525,0.5622584567340534,2.5175079602732438,0.0011324108699085529,237.0
CRSP,0.00039224704552681217,0.6634730371593034,0.6149941307620643,3.442170991831783,0.001011245768058689,5426.0
CRUS,0.00036858121030481923,0.5085553477880228,0.5412496698762228,5.011993156106119,0.0006466882759934707,5155.0
CRWD,0.00030628063141030455,0.6338080262827952,0.6487726321290673,10.899548496944496,0.0007377624983785216,6296.0
CSCO,0.00013346205272376984,0.6031066739310523,0.6282962996293662,149.60724942531638,0.0003477756988229222,6299.0
CSGP,0.00028736513040352536,0.5460553604910534,0.5053795086420321,16.10342881636705,0.0005930066433753768,6045.0
CSIQ,0.0004476183636258476,0.7242902335668191,0.6737051324877975,2.0438464309199382,0.0012829288472866972,118.0
CSL,0.002242615825568649,0.12331692454116766,0.4378828496217019,6.970604625979677,0.0005992499305042535,3635.0
CSWI,0.0004132740705913872,0.48067507025126105,0.40311714888483374,3.7399508338333307,0.000613995852876717,3376.0
CSX,0.0002163844979172693,0.5462126225888091,0.5701906672740658,74.78166174846166,0.0004451370708299219,6249.0
CTAS,0.00015756348078142554,0.6879496136068831,0.5941476790068336,75.67512536354347,0.0003772122492342991,5932.0
CTLT,3.052737660690834e-05,0.3904954264937375,0.4114310545200189,132.33558352358708,8.219768727102038e-06,111.0
CTRA,0.00026303606486247007,0.5115348840353667,0.5673283911381339,22.451182789118175,0.000542058147261672,5142.0
CTRE,0.00030721851601291154,0.5583501684774991,0.608343025690347,12.564437443690915,0.0005628421915448794,248.0
CTSH,0.00014837514460816977,0.6454846613259905,0.633214226938537,126.03358420570949,0.0003733585508932819,6160.0
CTVA,0.000589344243998328,0.2961304489424614,0.6048377734412848,48.89411071686191,0.0005000490264730469,5974.0
CVCO,0.0003812759848158301,0.3840345409061889,0.29624882075481995,2.8346420544371616,0.0006228438673621953,417.0
CVE,0.0005035090266167723,0.30557368884346103,0.591729419554242,9.105830355964859,0.0006454350839820099,1508.0
CVLT,0.00047854003486395255,0.5336790942999126,0.4917016620492278,4.180747080801874,0.0006303573933104886,4397.0
CVNA,0.0004655589361496644,0.7019459804933809,0.6643315190769281,4.202695770750731,0.001002289588952124,5982.0
CVS,0.0002675313466480407,0.6359371663187516,0.6832472159902003,29.378906561568225,0.000629066590099127,6285.0
CVX,0.0001529794619485786,0.5976737357013993,0.640864769780004,134.3646332981036,0.000406444033758729,6306.0
CW,0.0028917736623696637,0.17548048509020225,0.43781246064064805,5.618345040568775,0.0006866044344017298,1006.0
CWEB,0.0005542189326338475,0.7411890768031422,0.7439111723764007,1.4598347267645808,0.001587990686497692,369.0
CWST,0.00048796067920838833,0.2559530010448621,0.3754573709988791,8.030795779824256,0.00044135506135978053,1700.0
CX,0.0013759902738250003,0.1738176889747382,0.42388344122222577,2.502845675486294,0.0009893094594170637,935.0
CYBR,0.0003328241144024289,0.5854312814772584,0.5005654648299439,4.568814941929507,0.000626206724408361,5018.0
CYTK,0.0004661444548237644,0.4903558500745986,0.48077890372161675,3.198982227043285,0.0008708234435984988,5266.0
CZR,0.0003542219538517532,0.5847058045919175,0.5628619087808774,6.515016229984587,0.0008370846949713316,6199.0
D,0.00021611656733048725,0.5534845403027536,0.6014425633282797,93.1987765820429,0.0004338338898398518,6242.0
DAL,0.0002677715724885187,0.6579555941630402,0.6201251752040003,15.456015743260698,0.0006816879243837273,6286.0
DASH,0.00024489480728250436,0.6313164652711889,0.6030496302104544,24.638012991771028,0.0005590342558915995,6074.0
DATS,0.012110421570926184,0.24922616744378445,0.31085809726435115,0.004288300098333874,0.012367482517755433,180.0
DAVE,0.0012098452597811289,0.5606831149347444,0.5215081585146976,0.55291965430702,0.0017529570607023991,739.0
DAY,0.0005452515399478699,0.39768267705427557,0.5863874577388065,6.714756060937909,0.000732749505126703,757.0
DBX,0.00021927794485817546,0.5929354121105469,0.5726001759185358,33.53842456137219,0.0005063637959316257,6096.0
DD,0.0004384703348732001,0.3322777948328579,0.6145712581797984,67.2275009923801,0.00041498859173085673,3746.0
DDOG,0.0002517151326539788,0.6732459144675813,0.6561920605279182,16.905523551482137,0.0006516343373985904,6232.0
DE,0.0002985644444683903,0.4811072857869249,0.5746150652033944,47.474161731882766,0.00042023791104768955,5656.0
DECK,0.00048409325198075885,0.4568551740170059,0.5729856076226602,8.994133779741091,0.0006184818721220789,5639.0
DELL,0.0002792564738055547,0.7110347474806423,0.6781313337116014,10.512799644346059,0.0007616358285872311,6289.0
DEO,0.0006234635618809479,0.22115715117426948,0.5751247232906025,69.17011023274756,0.0003928312641017536,3642.0
DFS,0.00032765065549011495,0.5948390926189168,0.6043725959621815,8.039319638154504,0.0005984122365308452,5356.0
DG,0.00028605186771564267,0.6067932632777773,0.6164846191860229,11.157677563067608,0.0006788289928209735,6055.0
DGX,0.0005358017446404275,0.27126630180609834,0.46692268257763614,22.77216118046,0.000405210440870134,1422.0
DHI,0.00028346424071695644,0.6273225454892526,0.6079679539095095,23.367042840723045,0.0005536312592270919,5945.0
DHR,0.0004032104233366793,0.350604003491211,0.5507051326489205,63.58684508562837,0.0004259930085496898,6049.0
DIA,0.00010795698307333421,0.6230263917208904,0.6630803046731011,268.5693544322714,0.0002513487984820009,6070.0
DIS,0.00016007609021346782,0.6673144585674645,0.6148905920443131,123.1348068748531,0.0004068641996055831,6309.0
DJT,0.004133643692767779,0.2703769759090067,0.756534091496077,1.2032628032578712,0.002357579640061903,6267.0
DKNG,0.00035434121095694,0.6302274892868476,0.6251322444098336,7.179389312037485,0.0008698704423242682,6279.0
DKS,0.0008505578860611229,0.318900393155178,0.5615832749220608,6.028395123074172,0.0006991693064150769,5174.0
DLR,0.00042312483978219434,0.34693032363785076,0.5620047341289749,27.482003497824877,0.0004733846247588459,5609.0
DLTR,0.00033204664419205193,0.6965114211580775,0.6308565049264518,7.186423312691438,0.0008504414228776123,6229.0
DNLI,0.00041022374691974397,0.5256759527354458,0.5456956690367549,3.143982465160239,0.0009121663063821661,379.0
DOC,0.0002627479701196907,0.542915443984066,0.5236513568267792,14.403194975817222,0.0005501367626776617,667.0
DOCS,0.0006735633454002842,0.39768540035899697,0.5803393045401684,4.355587572129472,0.000909399274831265,993.0
DOCU,0.000279098239857925,0.7061245719678676,0.6603790373934967,13.321219379961569,0.0006949703844032298,6152.0
DOV,0.00029845045265295496,0.481465292790138,0.5809401662439166,37.80877429832542,0.0004086250427864222,2921.0
DOW,0.0001895757987082591,0.6157911751259071,0.6211989561395423,72.70547659164922,0.00046212482290657606,6253.0
DOX,0.000280644231083883,0.48810061374453945,0.4587611868908909,49.44610093730153,0.0003421500111697618,4461.0
DPZ,0.00032572923718028314,0.4901808338857093,0.4779473869532849,11.009833560283413,0.0004885606316147897,4858.0
DRI,0.0006853060797166768,0.2710803653001839,0.5448287239609039,24.435443326337353,0.00048216289861567065,5284.0
DRUG,0.009579622082202466,0.33703568792701044,0.6262611310278229,0.027180000414955382,0.007779664670285431,595.0
DT,0.0006608385106930349,0.25364393588182205,0.5450346572453648,26.33740417487306,0.0005491423013782656,4289.0
DTE,0.0006842833697373,0.2618811670441311,0.5686048155067518,61.00220877594026,0.00041242761422056117,3377.0
DTM,0.0012676509107409576,0.046513048918540724,0.39569414411916864,7.590271382087685,0.0005640196358144704,332.0
DUK,0.000296569716563934,0.3692957975347965,0.6255933815733736,151.15206116554822,0.00035857687629694217,6271.0
DUO,0.007439401216488277,0.18719350503811844,0.4887824939364597,0.041014598902985665,0.006695224319024232,513.0
DUOL,0.000417083218061638,0.6038315414113123,0.5384105163147523,4.011255349368199,0.0007700474924325293,5228.0
DVA,0.0005482053713040294,0.39521179646674076,0.521994590332083,9.393242926074063,0.0005229469825526471,2318.0
DVN,0.00021720851496908166,0.6302895930546687,0.6487331839188635,34.75778767466545,0.0005562572171686463,6288.0
DVY,0.00010352818256846032,0.6215160770480354,0.6077279181392963,167.84734668061375,0.00026209298221382824,1878.0
DXCM,0.00042061433821015875,0.532585884319982,0.6024345997122648,10.015260644738234,0.0007302430382862998,6217.0
DXJ,0.0013473506212336275,0.2721559885181742,0.4675980828215501,5.827472019886625,0.0008487496832071038,207.0
DXPE,0.0011410597101361858,0.18330230241477863,0.17676405180241284,0.6962792157638268,0.0009929702938988754,61.0
DXYZ,0.002383601918371299,0.5116744688957892,0.581557912731762,0.11110885171300054,0.003998726453533345,1217.0
DY,0.00103382344913869,0.2633728132510399,0.41794465105803785,2.4688837035942814,0.0009127360537457276,517.0
DYN,0.0010130289356724438,0.6544370881250816,0.5304018918094353,1.4850348317753845,0.001505436392297202,1502.0
EA,0.00031738217878898894,0.38476255365963247,0.5827732322217483,92.5592978127556,0.0003962442424192217,6157.0
EAT,0.001666556957771265,0.19992562293584884,0.48534869065128494,3.5900403110013492,0.0009559869986644433,1380.0
EBAY,0.00019218213069421248,0.6540853015926256,0.6083436790528693,61.641682013320924,0.0004909477835923911,6250.0
ECL,0.00041550513343753786,0.3058940069838391,0.4588876333706505,50.808471356014046,0.00034377375806660056,5333.0
ED,0.00038323259198359724,0.34422052754655585,0.6056984828440499,100.66916940287133,0.00038452600364512006,5317.0
EDU,0.00037525070896119025,0.7314758613874871,0.6843821833223676,4.294355168017929,0.0008141966492383649,1667.0
EEFT,0.0003301640374022124,0.3819534640002371,0.2762420882330127,5.2993447374118094,0.0004731115187080388,566.0
EEM,0.00020367819287670693,0.3556131475911019,0.6168030251275897,164.06354067114174,0.0002347622826180121,5943.0
EFA,0.00011412909383888626,0.557415897731031,0.6562075012656291,255.05284297608145,0.0002200192905364863,5924.0
EFV,0.0017694945436759204,0.11487162430056037,0.5469984797601187,138.60319043179453,0.00041837240926236426,603.0
EFX,0.0004465535960025275,0.3623363026716843,0.5467205185606965,19.974944934010797,0.0004655328215455981,5319.0
EG,0.0015422624150978964,0.15883058997551844,0.5199592423483573,12.54082217775122,0.00048794321485551886,3425.0
EH,0.0009720399304186664,0.6761428935191207,0.6576900518791854,1.0250041684288613,0.001946501845973804,646.0
EIX,0.0006609050645635476,0.4753194310919523,0.6927609591704356,79.02129976432465,0.0004994158625843812,4093.0
EL,0.000387513630721845,0.5906497497165119,0.6145679483570735,8.598119242303012,0.0007532282407693706,6142.0
ELF,0.0005262076703605548,0.6462399616230952,0.608932878157318,2.7750193801132435,0.001113130906869522,5128.0
ELV,0.0003064326317098175,0.5558014394914964,0.6021510258107661,35.04130078145789,0.0004802934307269229,5780.0
EMB,0.00027532867562037153,0.10129164241541004,0.4848610748012518,271.95720256254947,0.00011710323319138373,5459.0
EME,0.001531661684191697,0.17296516791524086,0.5422840068477188,6.368744850031723,0.000609748982804437,4225.0
EMR,0.0007059840118784138,0.2295456000699536,0.6454911406849523,76.48074838919598,0.0004547848003689283,6206.0
EMXC,0.00010399505370913234,0.6184073119702048,0.6095128012394654,205.94496283148402,0.00021485396783135446,2753.0
ENB,0.00045458451735726294,0.180199455206062,0.4796947654730604,126.7256019741674,0.00034914155889286745,1264.0
ENPH,0.0004088815335877827,0.6534049301731002,0.6133241626302104,3.499794037188704,0.001079977442977631,6226.0
ENSG,0.0003441846519121601,0.4871311359208146,0.4420844460916135,8.330030802604757,0.0004651750877394336,4116.0
ENTG,0.00035798414186571096,0.568214267097749,0.5625693167718213,6.148316427318708,0.0007564344777680076,5828.0
ENVX,0.0008609490577838183,0.623070211443336,0.5922690777489212,1.0254441236350431,0.0020560495081068777,3452.0
EOG,0.00038461940169570816,0.3706053882287902,0.6159810590210177,62.855563936080934,0.0004893919477251841,6250.0
EPAM,0.0005653139720257656,0.4113506123863766,0.4950756295592978,6.772241188331294,0.0005765296736795823,2682.0
EPD,0.0011095153661222854,0.1481442379964613,0.4304662895877169,47.889743468489506,0.0005482954916471481,754.0
EQH,0.0006311232260177546,0.183399724915666,0.44571024655962965,57.508440033117566,0.00042752919231039895,433.0
EQIX,0.0002200988224300815,0.483435779284357,0.48673844199084526,23.602322496783216,0.0004265763574228538,5213.0
EQNR,0.00047007136864938225,0.3332057379571265,0.6463838083325448,46.9414220366423,0.00044675092736444147,2776.0
EQR,0.0005957964812299244,0.23889090092265416,0.5859145819911072,41.259320468466896,0.0004685903223495678,394.0
EQT,0.0003578946442561241,0.5036175845004538,0.5844475105333224,13.967855250612388,0.0006914073149105873,6267.0
ERIC,0.00033142760962668135,0.47830828069112313,0.4142825820033079,5.523523316560119,0.0003665150252954941,4377.0
ERIE,0.0003898072852652696,0.41013626826398225,0.357716088616227,4.8558101033949415,0.0004919816959856557,3382.0
ES,0.00041341624597427697,0.32375247171942,0.604180142366006,53.78246662757792,0.0004471254552515947,2062.0
ESGR,0.0001441407044506839,0.3955820643875165,0.49853726236727935,18.864136434950918,0.0001746651475977678,53.0
ESGU,0.00014406318036402438,0.6052722849233638,0.6633846979284388,196.94171641312434,0.00024837072490221354,3727.0
ESS,0.0006238430053144207,0.2570537103794734,0.4984783652747767,11.090546717459954,0.00041550299517835573,1907.0
ESTA,0.000685692992951509,0.5912354808162623,0.3224290381636724,1.3939988162459396,0.0009136065081041781,41.0
ESTC,0.00047515312262359115,0.6044780015877398,0.6207361485552415,4.202541976086619,0.0008197306980572,2110.0
ET,0.00027738118140530543,0.5448290843898708,0.65172472774297,28.09456786944698,0.00041613306132255615,3938.0
ETH,0.0005496644912277082,0.5995340445393111,0.5664930683580036,2.3834975471099216,0.0011158537921924976,120.0
ETHA,0.0004615328326004494,0.6242028564394475,0.5984313107815866,4.208313464335808,0.0011458136956932568,3225.0
ETHE,0.0005036809074856502,0.6082622835226691,0.6042561515333382,4.250718781035108,0.0011077120857405373,2734.0
ETHU,0.0009046699460675297,0.6648915638475584,0.6274264680561231,0.9645528738875002,0.0022319581635476572,1122.0
ETN,0.00032658337990297174,0.5066303906456617,0.643844431006589,38.49462093863787,0.0004923514836114668,6074.0
ETR,0.0005152891436090931,0.31002506184896006,0.6664417892291689,74.81372224834786,0.00043569103240772623,6003.0
ETSY,0.00031795211075068465,0.6315568326426076,0.5855529918361765,7.199091477595557,0.0008026166134994111,6203.0
EVGO,0.0007865361393276018,0.7288052452734533,0.6700782982695138,0.8133621480934853,0.002115059004001852,954.0
EVR,0.003070033102769545,0.12497072532436176,0.3473681635873149,4.889459808296133,0.0007510493582926514,749.0
EVRG,0.00016852052087455748,0.5087296465871277,0.5773255997848531,128.48818516249094,0.00035758932232458505,6082.0
EW,0.0005980422532504993,0.452274907079901,0.6373221010043453,21.79450091074478,0.000652724080095789,6212.0
EWBC,0.0004886795989501203,0.36712182425721757,0.5389308404865283,8.969385971246153,0.0005555616465301728,5314.0
EWH,0.0010594471810602736,-0.038835861039717666,0.4693154001594178,9.370814823889518,0.0006230544101442388,111.0
EWJ,0.0008290751356001027,0.13957564713394727,0.6380711248344461,215.61888626834318,0.0003142724432760226,5727.0
EWT,0.0012577342819200046,0.12116697088748545,0.6425304017634271,140.652932473638,0.0004450701169881757,3836.0
EWTX,0.0007480122902143557,0.42284666906668095,0.4426395201385165,1.0346717988891077,0.0014159070301246934,689.0
EWW,0.0007822923341909549,0.18197268970688688,0.5177054497568891,44.15253610600685,0.0005118949682398811,2088.0
EWY,0.00045561342607258125,0.3295979229065038,0.5931726285767919,161.68626084546636,0.0003319833573584969,5615.0
EWZ,0.0002173496964589947,0.4920184675731137,0.5806408812066303,69.80608300409709,0.0004371254586665142,5715.0
EXAS,0.000493487671558867,0.648839353418526,0.5976509793020413,3.7216952877978335,0.0009718731910428939,5749.0
EXC,0.00014474479397165853,0.6114024477506099,0.5842661178540205,115.91799744609186,0.0003868054402755087,6247.0
EXE,0.0005460635796689244,0.21705008198486414,0.48658595554695383,26.31605769614632,0.000515267525755501,4157.0
EXEL,0.0005852424435031094,0.326003535956034,0.5456277401014185,19.279934039684164,0.0005716746465078217,5816.0
EXLS,0.00020806829199596801,0.47676054916201666,0.4691592693013055,18.442667656714132,0.000462050742955379,2876.0
EXPD,0.00026535456361661115,0.5909906728334561,0.5527490246487022,24.9596271537425,0.0004248523244111855,1402.0
EXPE,0.00023413257576996517,0.6201518969581423,0.5521060727941473,17.033815274339997,0.0005167038061674786,5807.0
EXR,0.0005252881851179281,0.32448038621166586,0.5079702996129415,14.713438493440366,0.00046160277884470973,4132.0
F,0.0002859101083168816,0.5007618375169278,0.5269345309802549,7.016542870617535,0.0004989555032506749,6135.0
FANG,0.00025037887384724293,0.5336514654232504,0.5933468247525904,23.24412192819374,0.000536317586248666,6125.0
FAS,0.0006847124378910382,0.5427104041209947,0.6126509615943921,3.208674387525647,0.0011322018316707691,496.0
FAST,0.00016013972169443743,0.6659739923503646,0.6357368247152889,102.65745029627777,0.0004080073230922351,6204.0
FBTC,0.00032615562133289785,0.644350726786976,0.6385627911357181,7.468366749099527,0.0009055695174405372,5759.0
FCFS,0.0003164856652697522,0.16117691067519643,0.19689867476655296,3.8897740456122385,0.0004716959294535598,158.0
FCNCA,0.00042640590106551564,0.3968696708773013,0.4259316039923741,5.691370751186845,0.0005717460607147913,4140.0
FCX,0.00022948252011390652,0.6453127312675014,0.6456423619181381,31.807252052990165,0.0005734302250252971,6290.0
FDN,0.0009903602335844424,0.2866405672799853,0.567587336119831,102.9771662296892,0.00039922483131727326,735.0
FDS,0.00041530851391100536,0.5097924936195901,0.5251749554645274,10.85481648941173,0.0004604216681282663,2402.0
FDX,0.00022824242344771984,0.6341957264110788,0.621571164874543,45.48681858559876,0.00045103797975618373,5871.0
FE,0.0003935067632880379,0.29570787003467697,0.5779160220361579,119.65518572983613,0.00036635798237196176,2088.0
FERG,0.0013045774974413465,0.16807661303338756,0.5798863890451987,21.03060718847428,0.0005570549802874002,5449.0
FETH,0.0006624133885211955,0.7079446398923812,0.5270618386475889,3.362964615225792,0.0011688580793539078,149.0
FFIE,0.00333640082283095,0.4185607204963787,0.5376585349676364,0.06528260475587569,0.005234209967824412,732.0
FFIV,0.00018839982521031453,0.6130425558595802,0.4987932064284973,39.846136957812924,0.00036491956254865925,5176.0
FHN,0.0011956677844447666,0.13544251091556642,0.5674485006116852,12.273656566235708,0.00060810228762942,566.0
FI,0.00034334111307183975,0.36401562648517477,0.5940276341053882,114.13571483746627,0.00038036036641874175,6109.0
FICO,0.0012723257067851653,0.16766986728631217,0.49010072548899614,7.490724473512593,0.000560262347340849,4652.0
FIS,0.0005734394349634048,0.29673011539932065,0.6189701224969822,92.37568970486569,0.0004369439801065491,6180.0
FITB,0.0002160136084972824,0.6151037631342673,0.6327315143389515,58.27788978960281,0.0005003443116869532,6278.0
FIVE,0.0005145633499488502,0.537385560742123,0.5501662590300908,3.553171181207176,0.0009473496684786876,5618.0
FIVN,0.00047980816737459755,0.460766424859522,0.47436058655054764,3.9848014271828127,0.0008877513432535055,4691.0
FIX,0.0006878106980770751,0.4166440900752097,0.5210981694223887,4.250249843545692,0.0007046395530115171,3757.0
FL,0.000537128821363765,0.5421195111951245,0.5341102699933602,2.67978570839926,0.0011788104450704752,1168.0
FLEX,0.0005614235486447427,0.4272950207033608,0.6092181779897541,13.226222035336447,0.0006850386695956949,6006.0
FLNC,0.0006673103197769127,0.5476174821999721,0.4952199688615419,1.873096889386429,0.0014513506959029222,1571.0
FLR,0.0006454493856448651,0.3053541863535246,0.5623521490224517,5.565065235285895,0.0007963299146057465,1157.0
FLUT,0.0027203474440880395,0.10266591693521104,0.5502438474126845,12.518541230361224,0.0006623850312207822,5161.0
FMX,0.0006474014179830935,0.25327907371604025,0.5272977254140966,6.9996429257811865,0.0006243177101740683,239.0
FN,0.0017778715696151472,0.21163404266622696,0.508430515312167,2.8698944492948715,0.0009805196571569194,3092.0
FND,0.0015021067375831421,0.2078808947918577,0.5255382848058114,4.837424257374726,0.0007861695905806045,4225.0
FNGU,0.0009079441431060664,0.5409502651508067,0.6055074476372685,2.8457905544123303,0.0013529770453586457,3180.0
FORM,0.0004284948053163305,0.6104515877915856,0.4724768658542192,2.26936364197233,0.0009992420312538214,766.0
FOUR,0.0008367225564578441,0.41146370798788096,0.5666926511284586,3.5601163149174107,0.0009299698541246983,1672.0
FOX,0.00034309937401942906,0.32979314211373,0.6027974038707977,72.48906889902564,0.00042437545658199677,4676.0
FOXA,0.00029937581946668505,0.4232182449410687,0.6261381933823486,101.95938997821733,0.00041431828221966165,6156.0
FROG,0.0006035704160077028,0.5893840343209301,0.5870949932539651,2.9192150924392117,0.0010417586448234434,998.0
FRPT,0.00036473409683008585,0.5230463462138933,0.4204071763941834,4.413229711583053,0.0006151206023423481,4517.0
FRSH,0.0005430507600704598,0.3604075100297284,0.5116738250420322,5.526661388129999,0.0008043942212789276,2823.0
FSLR,0.0004248747855788349,0.6674700965922344,0.6106015218177189,4.593171008916233,0.0009550646701598783,6142.0
FTAI,0.0004079965541284398,0.6568578458232635,0.5866656025061047,3.8937830752983515,0.0008509713768078736,5452.0
FTDR,0.00042282350251982335,0.3856820971260903,0.489429647105603,7.489305053493372,0.000584975245851322,2481.0
FTI,0.00036440946855723755,0.562630172548481,0.48005379307889084,9.213293062477577,0.000715952569656053,328.0
FTNT,0.00025739801707840433,0.6546082124909715,0.6606016552017607,47.09483292987165,0.0005510514889305742,6294.0
FTRE,0.0005654977543483206,0.42436867096575104,0.3215755587136696,2.44922505612791,0.0011008071210612314,685.0
